id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43936033,Shifa Home New Apartment nearby Memorial  CNR Expo,10091379,Fatih,,Bahcelievler,41.00071,28.83991,Entire home/apt,300,1,3,2021-03-14,0.22,8,348,1,
43936942,Studio in Old City Center - Orange 1st Floor,103481072,Social,,Fatih,41.00702,28.97274,Entire home/apt,451,2,72,2021-08-25,5.73,24,137,53,
43937102,World House Boutique Hotel-Galata View Suite Room,351636720,World House Boutique,,Beyoglu,41.02544,28.97499,Private room,3015,1,0,,,6,335,0,
43938141,Single bed Istanbul private room,242321252,Aulia,,Sisli,41.0462,28.98495,Private room,169,1,0,,,2,177,0,
43938477,Kiralik Oda,346336434,Asi,,Kagithane,41.085,28.99688,Private room,150,3,0,,,1,365,0,
43939122,Whole Apartment Center Of Şişli,14024858,Selim,,Sisli,41.06112,28.98654,Entire home/apt,486,1,0,,,1,89,0,
43942890,Cozy & Central Rooftop with Amazing View Kadıköy,123798582,Mustafa,,Kadikoy,40.99034,29.03124,Entire home/apt,362,2,16,2021-03-07,2.19,2,103,15,
43943033,Şişli/Feriköy Özel Oda,123397003,Oğuz,,Sisli,41.05372,28.97127,Entire home/apt,250,2,0,,,1,59,0,
43943413,"City center, Istanbul Levent 10 min. Metro by walk",351847050,Emre,,Sisli,41.07456,29.00181,Entire home/apt,362,1,0,,,1,91,0,
43946065,5 dk metroya Fatih merkezinden,350644182,Zyad,,Fatih,41.0166,28.94441,Entire home/apt,578,3,2,2021-01-01,0.14,2,363,1,
43948711,Grand Sirkeci Hotel Old Town / Luxury Hotel,305840969,Mehmet,,Fatih,41.01567,28.97269,Private room,750,1,0,,,2,181,0,
43949299,World House Boutique Hotel - Galata Superior Room,351636720,World House Boutique,,Beyoglu,41.02736,28.97578,Private room,2519,1,0,,,6,355,0,
43949630,World House Boutique Hotel - Galata Deluxe Room,351636720,World House Boutique,,Beyoglu,41.02586,28.97382,Private room,2084,1,0,,,6,359,0,
43949832,World House Boutique Hotel-Galata Deluxe Balcony,351636720,World House Boutique,,Beyoglu,41.02594,28.9757,Private room,2631,1,0,,,6,334,0,
43952380,Near Bağdat Str Cozy Apt,351964173,Hande,,Kadikoy,40.97754,29.07333,Private room,133,2,0,,,1,360,0,
43954592,Exclusive Suite in Taksim,239142602,Oğuz Emre,,Beyoglu,41.03214,28.9831,Entire home/apt,340,1,11,2021-09-05,0.77,11,364,10,
43957310,"İstanbul’un göbeğinde,her yere ulaşım rahatlığıyla",350949057,Furkan,,Kadikoy,40.99413,29.02716,Private room,133,10,0,,,1,180,0,
43958436,Hisar Bosphorus Home Views/Outdoor Space! #47,21636586,VNG Property,,Sariyer,41.08958,29.05599,Entire home/apt,507,3,11,2021-07-30,0.80,70,352,8,
43959636,Charming and Large suite Flat in Galata,246770674,Ulvi,,Beyoglu,41.02819,28.977,Entire home/apt,379,1,3,2021-03-19,2.65,11,211,3,
43962114,Kuyubaşı Kadıköy bölgesinde eşyalı,45609593,Erçin,,Kadikoy,40.98472,29.04719,Entire home/apt,374,28,7,2020-09-15,0.51,1,335,5,
43962155,Elite 1 Bedroom Family Residence DB,157100965,Ahmet,,Umraniye,41.03037,29.11197,Entire home/apt,454,13,3,2021-01-01,1.17,32,23,3,
43966333,1+1 LUXURY RESIDENCEIN MASLAK HYGIENE CERTIFICATED,69089629,Metin,,Sisli,41.11782,29.01026,Entire home/apt,1650,1,2,2020-10-06,0.19,24,365,2,
43966442,The Rooms In Beyoğlu,286090194,Seyfulla,,Beyoglu,41.03701,28.98075,Private room,215,2,7,2021-04-09,0.49,16,294,4,
43974818,İstanbul Anadolu Yakası Kartal Pendik Civarı,350221858,Kerim,,Kartal,40.8982,29.23611,Private room,200,1,0,,,1,365,0,
43975155,"PRIVATE SHINY ROOM, CENTRAL LOCATION AND BIG SMILE",185296131,Sultan,,Kadikoy,40.99624,29.02813,Private room,88,1,2,2021-08-15,0.98,1,271,2,
43975237,Şilenin özel havuzlu şirin konuk evi,145745706,Aslı,,Sile,41.16134,29.61214,Entire home/apt,1500,2,9,2020-10-18,0.72,1,364,7,
43975612,Villa mit schönem Garten,45964732,Filiz,,Beylikduzu,40.98138,28.60457,Entire home/apt,2063,2,2,2020-08-02,0.24,6,59,1,
43976977,Clean and quiet apartment 200 m to Taksim Square,352282132,Mehmetcan,,Beyoglu,41.03528,28.98683,Entire home/apt,378,6,11,2020-12-22,0.80,1,314,10,
43977984,Cozy dublex lovely house with terrace!,12234134,Çınar,,Sisli,41.04827,28.98264,Entire home/apt,500,90,0,,,1,306,0,
43978283,ALRIGHT SUITES -DELUX ODA,40612394,Alright,,Beyoglu,41.02444,28.97974,Entire home/apt,3207,1,0,,,4,180,0,
43978556,ALRIGHT SUITES  DELUX ODA,40612394,Alright,,Beyoglu,41.02448,28.97841,Entire home/apt,3621,1,0,,,4,180,0,
43978672,ALRIGHT SUITES DELUX ODA,40612394,Alright,,Beyoglu,41.02459,28.97969,Entire home/apt,4035,1,0,,,4,180,0,
43978852,ALRIGHT SUITES DELUX ODA,40612394,Alright,,Beyoglu,41.02469,28.97907,Entire home/apt,4138,1,0,,,4,180,0,
43978996,"Geniş,rahat ve temiz  ev olup merkezi konumdadır.",352301380,Gokhan,,Kadikoy,40.99727,29.02653,Private room,250,1,0,,,1,78,0,
43981961,Casa Rosa Suits | Room Only No:402,221113279,Tayfur,,Beyoglu,41.02497,28.98002,Private room,537,1,1,2020-08-10,0.07,7,331,0,
43982483,Casa Rosa Suits | Room Only No:401,221113279,Tayfur,,Beyoglu,41.02463,28.97803,Private room,456,1,0,,,7,328,0,
43982817,Casa Rosa Suits | Room Only No:101,221113279,Tayfur,,Beyoglu,41.02519,28.97817,Private room,679,1,0,,,7,345,0,
43988687,Nice and quiet flat in Beşiktaş,6494155,Yucel,,Besiktas,41.04647,29.00491,Entire home/apt,351,3,0,,,1,364,0,
43989176,Elite 1 Bedroom Family Residence DV,157100965,Ahmet,,Umraniye,41.03022,29.11147,Entire home/apt,454,13,7,2021-01-15,1.14,32,71,7,
43989854,Homee,273717155,Hamza,,Uskudar,41.0274,29.07153,Private room,142,1,1,2020-09-22,0.08,1,179,0,
43989901,Elite Large 2 Bedroom Family Residence DB,228250961,Marjorie,,Umraniye,41.03177,29.11187,Entire home/apt,619,13,4,2021-09-19,0.31,2,77,3,
43991430,"Süper Lokasyon! Beyoğlu, Taksim, Galata, Cihangir",166635321,Gizem,,Beyoglu,41.03191,28.9803,Private room,500,1,1,2020-09-01,0.08,1,90,0,
43991709,Casa Rosa Suits | Room Only No:301,221113279,Tayfur,,Beyoglu,41.02479,28.98006,Private room,487,1,0,,,7,349,0,
43993105,Otelden Ötesi Evden Fazlası,352452753,Ava,,Eyup,41.06877,28.94282,Entire home/apt,350,4,0,,,1,361,0,
43993909,"Private,perfect location in city centrum,balcony",352480101,Aksel,,Sisli,41.07073,28.99187,Private room,101,1,16,2020-09-04,1.18,6,71,11,
43994002,Heart of galata charming terrace view 2bd,352489860,Ömer,,Beyoglu,41.02492,28.97366,Entire home/apt,507,1,2,2020-08-07,0.14,1,1,0,
43994174,TERRACE STANDART ROOM 3,308220849,Abdullah,,Beyoglu,41.02996,28.97348,Entire home/apt,673,1,84,2021-08-24,6.10,22,347,66,
43995272,Central Levent,132215732,Caner,,Sisli,41.08284,29.00617,Entire home/apt,600,5,0,,,1,177,0,
43995893,"Relax,comfortable and wide.",352279134,Oğuzhan,,Gungoren,41.01779,28.8594,Private room,120,1,1,2020-07-14,0.07,1,362,0,
43996211,Studio in Old City Center - Blue 1st Floor,103481072,Social,,Fatih,41.00705,28.97331,Entire home/apt,517,2,70,2021-07-11,4.83,24,137,56,
43998280,Studio in Old City Center - Purple 1st Floor,103481072,Social,,Fatih,41.00705,28.97329,Entire home/apt,503,2,79,2021-09-03,5.67,24,141,57,
44000257,Perfect Bosphorus view 2BE apartment with jacuzzi,582060,Fernando,,Fatih,41.00637,28.97364,Entire home/apt,931,1,35,2021-07-06,2.59,6,211,31,
44001865,Flat with garden view in Beşiktaş,352577021,Özge,,Besiktas,41.0461,29.0002,Entire home/apt,393,7,3,2021-07-24,0.26,1,16,3,
44002361,الشقة الأفضل لك عدنا لاتترد بتواصل معنا,335997871,Ali,,Fatih,41.01393,28.93725,Entire home/apt,675,5,0,,,2,365,0,
44006694,Perfect 1+1 rooms at the Kadıkoy center location,352640720,Ufuk,,Kadikoy,40.99143,29.03161,Entire home/apt,321,2,17,2021-04-08,1.14,7,353,14,
44006789,Cosy flat 2+1 in the center of Besiktas,14496554,Eray,,Besiktas,41.04439,29.00605,Entire home/apt,250,10,0,,,1,297,0,
44007153,Palmiye Hotel Taksim / Triple Room,349459502,Palmiye Hotel,,Beyoglu,41.03672,28.9781,Private room,672,1,0,,,4,365,0,
44007360,Palmiye Hotel Taksim / Family Room,349459502,Palmiye Hotel,,Beyoglu,41.03478,28.97885,Private room,776,1,0,,,4,365,0,
44008309,Clean House in Fulya - Şişli / İSTANBUL,192803415,N.,,Sisli,41.05753,28.99325,Private room,155,1,0,,,1,60,0,
44009310,Standard Triple Room  100 Meters To Taksim Square,352665715,Birhat,,Beyoglu,41.03925,28.98146,Private room,338,1,61,2021-07-07,4.15,6,362,51,
44010260,"Beyoğlu bölgesinde yüksek tavanlı, geniş odalar",207237157,Ferhat,,Beyoglu,41.03492,28.97523,Private room,349,1,1,2020-07-02,0.07,1,269,0,
44010585,COMFORTUBALE APARTMENT IN AVCILAR,328387414,Lutfi,,Esenyurt,41.00321,28.69246,Entire home/apt,550,1,0,,,5,365,0,
44012403,YOUR ISTANBUL HOME,328387414,Lutfi,,Esenyurt,41.00147,28.69103,Entire home/apt,310,1,16,2020-08-12,1.09,5,364,12,
44015285,Istanbul Apartment Reşit Paşa 2+1,294841703,Wafaa,,Avcilar,40.98112,28.72726,Entire home/apt,445,30,0,,,1,365,0,
44018602,Kadıköy merkezinde nezih ve temiz bir ev ortamı,326054708,Ira,,Kadikoy,40.99325,29.03002,Entire home/apt,329,8,20,2020-10-01,1.35,1,355,16,
44019495,Artlover inn of a multi-discipliner artist,2337544,Cenk,,Kadikoy,40.99579,29.04878,Entire home/apt,290,2,0,,,2,0,0,
44022873,LOCATION!!! Taksim Hotels Area Cozy Flat,94632030,Cem,,Beyoglu,41.03968,28.98574,Entire home/apt,400,3,4,2021-08-09,1.90,3,348,4,
44023383,Antik Konak Apart Hotel Sultanahmet Third Floor,352840100,Muhammer,,Fatih,41.00244,28.97289,Private room,570,1,1,2020-09-14,0.08,4,360,0,
44024327,COVİD-19 tedbirleri günlük olarak yapılmaktadır.,211082312,Suat,,Umraniye,41.00974,29.11716,Shared room,400,1,0,,,1,365,0,
44026894,IN ISTANBUL CENTER PRIVATE ROOM. CLEAN STAY,237618969,Samet,,Sisli,41.0702,29.0056,Private room,267,1,0,,,1,180,0,
44027385,Mimicha House Taksim,352872914,HusamEdin,,Beyoglu,41.04069,28.98245,Entire home/apt,1955,2,0,,,1,364,0,
44031391,Sarıyer ayazağada site içi nezih bahçeli daire,352907783,Furkan,,Sisli,41.10637,28.99628,Shared room,100,1,0,,,1,90,0,
44033632,TERRACE STANDART ROOM 4,308220849,Abdullah,,Beyoglu,41.03034,28.97183,Private room,1630,1,20,2021-09-02,1.45,22,365,6,
44034547,S-9 - The most central place of Şişli,28541953,Alper,,Sisli,41.06331,28.9867,Entire home/apt,975,2,1,2020-08-12,0.07,19,364,0,
44036499,"Common House in the Central Location in Fatih, Ist",249972938,Mahmut,,Fatih,41.00129,28.92991,Private room,150,1,4,2021-01-10,0.90,1,8,4,
44040366,MAXWELL SUPERİOR ROOM 3,308220849,Abdullah,,Beyoglu,41.03634,28.97776,Entire home/apt,481,1,3,2021-09-04,0.20,22,365,1,
44040540,Beşiktaş merkezinde 3+1 ev 1 odası Air bnb !!,348067709,Ülkü,,Kagithane,41.09825,28.99331,Private room,90,1,0,,,1,179,0,
44042647,Yeniköy retreat,33405555,Ayesha,,Sariyer,41.12172,29.05566,Private room,180,1,0,,,1,90,0,
44043515,Doğal bahçe içinde müstakil özel oda .,270236390,Sinan,,Adalar,40.87481,29.13133,Private room,273,2,18,2021-05-30,1.23,2,363,15,
44043645,"LUXURY, PEACEFUL , CİTY CENTER",36534433,Koray,,Sisli,41.06124,28.98612,Entire home/apt,714,1,6,2020-10-06,0.42,20,347,3,
44043698,Doğal bahçe içinde stüdyo daire.,270236390,Sinan,,Adalar,40.87479,29.12999,Entire home/apt,410,2,16,2021-08-04,1.15,2,363,14,
44043719,Very central and cozy apartment in Kadıköy,353052648,Nevra,,Kadikoy,40.99512,29.02437,Private room,500,5,0,,,1,89,0,
44044187,"NEW BUİLDİNG , LUXURY , CİTY  CENTER",36534433,Koray,,Sisli,41.05997,28.98384,Entire home/apt,707,2,5,2021-04-19,0.35,20,358,1,
44045136,Brand New! VIP 59 Super luxury Flat near Taksim Sq,317984803,Alem,,Sisli,41.04263,28.98335,Entire home/apt,1128,4,18,2021-08-18,4.58,2,329,15,
44046265,Şile merkeze yakın özel havuzlu müstakil villa,351470812,Esra,,Sile,41.16824,29.61183,Entire home/apt,2500,7,0,,,1,364,0,
44046554,"Prime suit apartment 
For sell 70000$",353073261,Ali,,Bagcilar,41.0358,28.82962,Entire home/apt,8009,1,0,,,2,365,0,
44046609,Kadıköy'de Cadde Üzeri Süper Lüks Daire,351479693,Yeliz,,Kadikoy,40.98824,29.03205,Entire home/apt,283,1,24,2021-03-26,1.67,10,289,13,
44047407,Yüksek Katlı Lux Rezidence'da Renkli Daireler,351479693,Yeliz,,Atasehir,40.98107,29.10235,Entire home/apt,289,1,28,2021-02-05,1.85,10,291,16,
44047462,M3 Sweet Home in Taksim Square.Private&Wifi,237616777,Umut Özgün,,Beyoglu,41.03458,28.98505,Entire home/apt,381,3,11,2020-12-19,0.95,29,362,9,
44047761,Ailenizle Konaklamanın Lux Adresi-Deluxe Suit,351479693,Yeliz,,Atasehir,40.98191,29.10156,Entire home/apt,358,1,5,2020-09-25,0.38,10,307,3,
44047964,Kadıköy'de Lux Teras Suit,351479693,Yeliz,,Kadikoy,40.98883,29.03268,Entire home/apt,340,1,11,2021-06-16,0.89,10,160,9,
44050509,Acibadem Hasanpasa  1+1,353139223,Çağlar,,Kadikoy,41.00103,29.03632,Shared room,100,1,0,,,1,365,0,
44052342,Superior Suite in the Heart of the City 5,230154352,Ansen,,Beyoglu,41.02913,28.9729,Entire home/apt,593,1,21,2021-06-13,1.75,12,346,17,
44054014,Cozy Suite with Sea View Balcony,353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,766,1,41,2021-08-08,2.94,8,345,32,
44054399,RASİMBEY KÖŞKÜ Bağımız Daire 800m2 Bahçe İçinde,345596493,Cem,,Adalar,40.87053,29.12943,Entire home/apt,414,1,22,2020-09-24,1.60,5,361,11,
44054677,RASİMBEY KÖŞKÜ Stüdyo Daire 800m2 Bahçe İçinde,345596493,Cem,,Adalar,40.87132,29.13034,Entire home/apt,293,1,11,2021-09-28,0.77,5,363,10,
44054862,Private Room central Istanbul,133353538,Roger,,Beyoglu,41.02993,28.98215,Private room,196,1,4,2020-09-09,0.36,1,342,3,
44055309,Cozy Suite With Balcony and Free Wİ Fİ,353182636,Ayvaz,,Fatih,41.00558,28.96865,Entire home/apt,714,1,38,2021-09-14,3.22,8,353,31,
44055525,Design Süit (Low Ceiling),353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,489,1,31,2020-10-20,2.87,8,353,29,
44055541,ISTANBUL LUX APARTMENT,328387414,Lutfi,,Esenyurt,41.00131,28.69093,Entire home/apt,550,1,0,,,5,365,0,
44055725,Cozy Suite with Balcony,353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,581,1,21,2021-05-27,1.83,8,356,18,
44055901,Family Suite With Free Wifi,353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,566,1,34,2021-09-01,3.26,8,347,33,
44056433,TERRACE STANDART ROOM 5,308220849,Abdullah,,Beyoglu,41.02872,28.97155,Entire home/apt,1030,1,77,2021-07-23,5.17,22,360,65,
44056537,Cozy Suite  City View  ,353182636,Ayvaz,,Fatih,41.00532,28.97037,Entire home/apt,590,1,31,2021-06-12,2.49,8,357,30,
44056568,TERRACE DELUX ROOM 5,308220849,Abdullah,,Beyoglu,41.02794,28.97184,Private room,2340,1,21,2020-10-14,1.62,22,365,10,
44056608,Economy Süit (Low Ceiling),353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,562,1,13,2020-11-16,1.29,8,349,9,
44056667,Cozy Suite In Historic Area ,353182636,Ayvaz,,Fatih,41.00603,28.96945,Entire home/apt,599,1,45,2021-07-26,3.72,8,356,37,
44060357,"LUXURIOUS 2+1 RESIDENCE, TERRACE AND FOREST VIEW",69089629,Metin,,Sisli,41.11953,29.01049,Entire home/apt,2063,1,0,,,24,365,0,
44060865,Blue Eye Suites - 101,199076178,Onur,,Fatih,41.00268,28.97055,Entire home/apt,600,1,23,2021-06-06,1.64,5,365,18,
44061093,Blue Eye Suites - 201,199076178,Onur,,Fatih,41.00285,28.97016,Entire home/apt,600,1,12,2020-08-23,1.08,5,365,6,
44061377,Kübra Flat Studio with Swimmingpool and Garage,21844127,Ogün,,Maltepe,40.93687,29.13566,Entire home/apt,361,30,3,2021-04-07,0.23,9,243,2,
44061611,Blue Eye Suites - 301,199076178,Onur,,Fatih,41.00275,28.97005,Entire home/apt,771,1,14,2020-09-29,1.22,5,365,10,
44061740,Blue Eye Suites - 401,199076178,Onur,,Fatih,41.00495,28.97086,Entire home/apt,686,1,5,2021-07-29,3.19,5,351,5,
44062492,Cosy place in central Şişli,35951779,Sarp,,Sisli,41.06211,28.99443,Entire home/apt,350,3,0,,,1,13,0,
44062804,Cozy house in downtown Istanbul with beauty garden,9218263,Ibrahim,,Uskudar,41.01174,29.01749,Entire home/apt,178,30,0,,,1,88,0,
44065848,1 + 1 apartment with perfect view,24687412,Ersin,,Sisli,41.04758,28.98106,Entire home/apt,552,2,7,2021-08-28,4.88,3,333,6,
44066764,The Kybele Hotel,353253786,Nûr Katre,,Fatih,41.00931,28.97681,Private room,1024,2,0,,,1,356,0,
44067713,1 + 1  family room,196134884,Caner,,Fatih,41.00464,28.97288,Private room,621,1,0,,,2,365,0,
44068009,GREAT 4+1 House like your home :),200742639,Furkan,,Umraniye,41.03637,29.08988,Entire home/apt,890,30,0,,,1,362,0,
44068617,Sizi huzura davet ediyorum,353362437,Gürkan,,Bakirkoy,40.97486,28.87637,Entire home/apt,500,7,0,,,1,365,0,
44068950,Perfect 2+1 rooms at the kadikoy center location,352640720,Ufuk,,Kadikoy,40.99143,29.03006,Entire home/apt,614,2,8,2021-01-05,0.63,7,362,5,
44069159,Cozy room in the heart of  Istanbul,171587832,Seda,,Besiktas,41.04634,29.00348,Private room,140,1,1,2021-01-16,0.12,1,349,1,
44069316,Santa Sophia Rooms in Blue Mosque,272967285,Ali,,Fatih,41.00825,28.96967,Private room,500,1,2,2020-11-15,0.13,15,362,1,
44069486,Furnished apartment near Taksim,145321264,Burcu,,Sisli,41.0561,28.97178,Entire home/apt,320,10,1,2021-08-03,0.50,5,365,1,
44070928,Evinizde gibi hissedeceğiniz güvenli huzurlu yer,353389181,Birsen,,Kagithane,41.06921,28.97362,Private room,267,1,0,,,1,365,0,
44071566,Capacious flat with great value,12756893,Demir,,Kadikoy,40.99869,29.02687,Entire home/apt,582,2,7,2021-09-19,0.48,10,334,4,
44072826,3+1 new furnutire jakuzi car park free,279493109,Tuba,,Esenyurt,41.02147,28.68492,Entire home/apt,2670,7,0,,,6,365,0,
44072884,شقة سياحية بواجهة بحرية وإطلالة رائعة,353418358,Mohamed,,Esenyurt,41.02287,28.63131,Entire home/apt,400,5,0,,,5,364,0,
44073210,Antik Konak Apart Hotel Sultanahmet King Suite,352840100,Muhammer,,Fatih,41.00389,28.97279,Private room,599,1,0,,,4,365,0,
44073693,Big House Sultanahmet,288860005,Abdülmelik,,Fatih,41.00748,28.97179,Private room,757,1,10,2021-07-30,0.81,2,365,3,
44079709,Cozy and high celling flat ( room for rent ),353551042,Hüseyin Murat,,Beyoglu,41.03288,28.98131,Private room,150,1,37,2021-09-09,2.87,1,339,36,
44079945,Antik Konak Apart Hotel Sultanahmet Ground Floor,352840100,Muhammer,,Fatih,41.00245,28.97323,Private room,556,1,0,,,4,365,0,
44081245,Easy access topublic transporCentral room in Şişli,353434563,Yunus Emre,,Sisli,41.07015,28.98692,Private room,150,2,2,2020-08-20,2,1,362,1,
44085368,50 meters from Istiklale street,352968417,Batu,,Beyoglu,41.03407,28.9838,Shared room,133,1,0,,,1,0,0,
44086706,Emagine Hotel sultan Ahmed,353712589,Emagine,,Fatih,41.00269,28.97228,Private room,355,1,8,2020-10-05,0.63,8,365,4,
44086822,Emagine Hotel 2,353712589,Emagine,,Fatih,41.00412,28.97067,Private room,311,1,4,2020-10-24,0.36,8,365,3,
44087367,"Good light，quiet, sea view",41751398,Yuchen,,Beylikduzu,40.98479,28.61451,Private room,142,1,4,2020-09-25,0.35,1,90,3,
44087450,Asian side ANADOLUHISARI Amazing bosphorus view,349970772,Aylin,,Beykoz,41.0879,29.06698,Entire home/apt,1238,2,0,,,1,365,0,
44087568,K-7 New building family area quiet and fancy place,28541953,Alper,,Sisli,41.05966,28.98406,Entire home/apt,925,2,4,2021-01-09,0.29,19,337,2,
44088252,K-9 New building family area quiet and fancy place,28541953,Alper,,Sisli,41.05971,28.986,Entire home/apt,925,2,5,2021-05-24,0.34,19,362,2,
44089776,"Nice view, cozy residence, studio, 24/security",96460850,Tevfik,,Sisli,41.1166,29.00872,Entire home/apt,591,5,1,2020-08-24,0.07,81,8,0,
44091088,modern flat with a lovely terasse - Great Location,111240651,Canan,,Besiktas,41.04769,29.00862,Entire home/apt,400,3,3,2020-11-14,0.23,1,150,2,
44091654,Room w Bosphorus & Historic View in Cihangir,4584311,Evren Emrah,,Beyoglu,41.02853,28.98696,Private room,400,3,0,,,3,326,0,
44093566,"Evinizin konforunda,rahat ve modern konaklama..",112853208,Serdar,,Bakirkoy,40.99126,28.834,Entire home/apt,546,3,8,2021-06-12,0.56,2,0,4,
44093894,1+1 Flat - 7 MIN WALK TO 4LEVENT METRO,273290035,Beyza Nur,,Kagithane,41.08646,29.00128,Entire home/apt,169,5,0,,,14,273,0,
44094797,Omerefendi Residance,612249,Hatice,,Kadikoy,40.9877,29.04041,Private room,150,1,0,,,1,183,0,
44095350,19th Century Historic&Mystical Triplex Mansion,277400188,Emre,,Fatih,41.037643,28.943672,Entire home/apt,763,1,16,2021-08-18,2.24,1,88,16,
44096994,Antik Konak Apart Hotel Sultanahmet Second Floor,352840100,Muhammer,,Fatih,41.00209,28.97259,Private room,570,1,1,2021-08-11,0.59,4,360,1,
44098333,Whole place with double bedroom,16850691,Duygu&Alper,,Kadikoy,40.98943,29.03848,Private room,464,1,0,,,1,362,0,
44099842,Bright room in the heart of Beşiktaş,157460564,Alaz,,Besiktas,41.04494,29.00558,Private room,105,1,2,2021-09-03,0.41,1,77,2,
44101692,*HYGIENE CERTIFICATED* STUDIO FLAT IN RESIDENCE,69089629,Metin,,Sisli,41.11777,29.01032,Entire home/apt,1341,1,2,2020-10-04,0.16,24,365,1,
44102454,HYGIENE CERTIFICATED 2+1 APARTMENT WITH TERRACE,69089629,Metin,,Sisli,41.12003,29.01042,Entire home/apt,1960,1,1,2020-07-16,0.07,24,365,0,
44102609,Cozy Private ROOM with WiFi & Balcony in Ortaköy,42938776,Khaled,,Besiktas,41.05351,29.02448,Private room,151,2,4,2021-09-25,0.32,3,73,3,
44107103,Double room at April Hotel,225914682,Yusuf,,Fatih,41.00279,28.9664,Private room,268,1,19,2021-08-13,1.62,5,356,11,
44109725,Triple room at April Hotel,225914682,Yusuf,,Fatih,41.00382,28.96805,Private room,724,1,18,2021-01-11,1.30,5,356,10,
44110178,Double Room at April Hotel 2,225914682,Yusuf,,Fatih,41.00352,28.96704,Private room,1335,1,10,2020-12-10,0.75,5,356,5,
44110918,For big groups/ ac/ lift/ balcony,74285317,Ayse,,Beyoglu,41.02901,28.97429,Entire home/apt,1072,1,1,2021-04-07,0.17,5,365,1,
44111346,Kadıköy v Üsküdar'a Yürüme Mesafesinde Ferah Daire,252832297,Şeyda,,Uskudar,41.01447,29.01552,Private room,100,1,0,,,1,363,0,
44111650,Seven Days Apartments 704 in - Sultanahmet,272967285,Ali,,Fatih,41.00775,28.96901,Entire home/apt,362,3,1,2020-08-03,0.07,15,365,0,
44111689,Vintage Apartment in the Heart of Taksim 🏡,25009199,Nursena & Onur,,Beyoglu,41.03997,28.97998,Entire home/apt,606,3,13,2021-01-21,1.12,3,333,11,
44111881,Seven Days Apartments 703 in - Sultanahmet,272967285,Ali,,Fatih,41.00785,28.96897,Entire home/apt,414,3,4,2020-08-22,0.27,15,365,1,
44113807,"Sea,lake and 150 metres from Marmaray",354247199,Burak Cem,,Kucukcekmece,40.98657,28.7754,Private room,174,1,2,2021-07-02,0.23,1,365,2,
44115898,Seven Days Apartments 602 in - Sultanahmet,272967285,Ali,,Fatih,41.00652,28.97201,Entire home/apt,310,2,3,2020-07-25,1.70,15,363,2,
44116142,Seven Days Apartment 603 - Sultanahmet,272967285,Ali,,Fatih,41.00706,28.97,Entire home/apt,414,1,2,2020-08-19,0.15,15,365,0,
44116390,Seven Days Apartments 604 - Sultanahmet,272967285,Ali,,Fatih,41.00718,28.97184,Entire home/apt,300,1,9,2021-03-13,0.76,15,362,7,
44116447,Sarıyer’de boğaz manzaralı 6+2 tripleks villa,354333352,Birsen,,Sariyer,41.16845,29.04636,Entire home/apt,4449,2,0,,,1,83,0,
44116518,Seven Days Apartments 601 - Sultanahmet,272967285,Ali,,Fatih,41.00558,28.9722,Entire home/apt,466,1,4,2020-09-29,0.40,15,363,2,
44116709,Seven Days Hotel Rooms in - Sultanahmet,272967285,Ali,,Fatih,41.00748,28.97046,Private room,500,1,11,2021-08-14,0.80,15,365,7,
